OBJECTID,Zip9,NewPOD,NewMTS,ChangeDate,Description,Zip9_1,Zip5,RecType,Name
1385,847412276,13010,13010,3/16/2009 0:00:00,Big Water,847412276,84741,P,PO BOX
1386,847412277,13010,13010,3/16/2009 0:00:00,Big Water,847412277,84741,P,PO BOX
1387,847412278,13010,13010,3/16/2009 0:00:00,Big Water,847412278,84741,P,PO BOX
1388,847412279,13010,13010,3/16/2009 0:00:00,Big Water,847412279,84741,P,PO BOX
1389,847412280,13010,13010,3/16/2009 0:00:00,Big Water,847412280,84741,P,PO BOX
1390,847412281,13010,13010,3/16/2009 0:00:00,Big Water,847412281,84741,P,PO BOX
1391,847412282,13010,13010,3/16/2009 0:00:00,Big Water,847412282,84741,P,PO BOX
1392,847412283,13010,13010,3/16/2009 0:00:00,Big Water,847412283,84741,P,PO BOX
1393,847412284,13010,13010,3/16/2009 0:00:00,Big Water,847412284,84741,P,PO BOX
1394,847412285,13010,13010,3/16/2009 0:00:00,Big Water,847412285,84741,P,PO BOX
1395,847412286,13010,13010,3/16/2009 0:00:00,Big Water,847412286,84741,P,PO BOX
1396,847412291,13010,13010,3/16/2009 0:00:00,Big Water,847412291,84741,P,PO BOX
1397,847412292,13010,13010,3/16/2009 0:00:00,Big Water,847412292,84741,P,PO BOX
1398,847412301,13010,13010,3/16/2009 0:00:00,Big Water,847412301,84741,P,PO BOX
1399,847412302,13010,13010,3/16/2009 0:00:00,Big Water,847412302,84741,P,PO BOX
1400,847412303,13010,13010,3/16/2009 0:00:00,Big Water,847412303,84741,P,PO BOX
1401,847412311,13010,13010,3/16/2009 0:00:00,Big Water,847412311,84741,P,PO BOX
1402,847412312,13010,13010,3/16/2009 0:00:00,Big Water,847412312,84741,P,PO BOX
1403,847412313,13010,13010,3/16/2009 0:00:00,Big Water,847412313,84741,P,PO BOX
1404,847412314,13010,13010,3/16/2009 0:00:00,Big Water,847412314,84741,P,PO BOX
1405,847412315,13010,13010,3/16/2009 0:00:00,Big Water,847412315,84741,P,PO BOX
1406,847412316,13010,13010,3/16/2009 0:00:00,Big Water,847412316,84741,P,PO BOX
1407,847412321,13010,13010,3/16/2009 0:00:00,Big Water,847412321,84741,P,PO BOX
1408,847412322,13010,13010,3/16/2009 0:00:00,Big Water,847412322,84741,P,PO BOX
1409,847412331,13010,13010,3/16/2009 0:00:00,Big Water,847412331,84741,P,PO BOX
1410,847412332,13010,13010,3/16/2009 0:00:00,Big Water,847412332,84741,P,PO BOX
1411,847412333,13010,13010,3/16/2009 0:00:00,Big Water,847412333,84741,P,PO BOX
1412,847412334,13010,13010,3/16/2009 0:00:00,Big Water,847412334,84741,P,PO BOX
1414,847412336,13010,13010,3/16/2009 0:00:00,Big Water,847412336,84741,P,PO BOX
1415,847412337,13010,13010,3/16/2009 0:00:00,Big Water,847412337,84741,P,PO BOX
1416,847412338,13010,13010,3/16/2009 0:00:00,Big Water,847412338,84741,P,PO BOX
1417,847412339,13010,13010,3/16/2009 0:00:00,Big Water,847412339,84741,P,PO BOX
1418,847412340,13010,13010,3/16/2009 0:00:00,Big Water,847412340,84741,P,PO BOX
1419,847412341,13010,13010,3/16/2009 0:00:00,Big Water,847412341,84741,P,PO BOX
1420,847412342,13010,13010,3/16/2009 0:00:00,Big Water,847412342,84741,P,PO BOX
1421,847412343,13010,13010,3/16/2009 0:00:00,Big Water,847412343,84741,P,PO BOX
1422,847412344,13010,13010,3/16/2009 0:00:00,Big Water,847412344,84741,P,PO BOX
1423,847412345,13010,13010,3/16/2009 0:00:00,Big Water,847412345,84741,P,PO BOX
1424,847412346,13010,13010,3/16/2009 0:00:00,Big Water,847412346,84741,P,PO BOX
1425,847412347,13010,13010,3/16/2009 0:00:00,Big Water,847412347,84741,P,PO BOX
1426,847412348,13010,13010,3/16/2009 0:00:00,Big Water,847412348,84741,P,PO BOX
1427,847412349,13010,13010,3/16/2009 0:00:00,Big Water,847412349,84741,P,PO BOX
1428,847412350,13010,13010,3/16/2009 0:00:00,Big Water,847412350,84741,P,PO BOX
1429,847412351,13010,13010,3/16/2009 0:00:00,Big Water,847412351,84741,P,PO BOX
1430,847412352,13010,13010,3/16/2009 0:00:00,Big Water,847412352,84741,P,PO BOX
1431,847412353,13010,13010,3/16/2009 0:00:00,Big Water,847412353,84741,P,PO BOX
1432,847412354,13010,13010,3/16/2009 0:00:00,Big Water,847412354,84741,P,PO BOX
1433,847412355,13010,13010,3/16/2009 0:00:00,Big Water,847412355,84741,P,PO BOX
1434,847412356,13010,13010,3/16/2009 0:00:00,Big Water,847412356,84741,P,PO BOX
1435,847412357,13010,13010,3/16/2009 0:00:00,Big Water,847412357,84741,P,PO BOX
1436,847412358,13010,13010,3/16/2009 0:00:00,Big Water,847412358,84741,P,PO BOX
1437,847412359,13010,13010,3/16/2009 0:00:00,Big Water,847412359,84741,P,PO BOX
1438,847412360,13010,13010,3/16/2009 0:00:00,Big Water,847412360,84741,P,PO BOX
1439,847412361,13010,13010,3/16/2009 0:00:00,Big Water,847412361,84741,P,PO BOX
1440,847412362,13010,13010,3/16/2009 0:00:00,Big Water,847412362,84741,P,PO BOX
1441,847412363,13010,13010,3/16/2009 0:00:00,Big Water,847412363,84741,P,PO BOX
1442,847412364,13010,13010,3/16/2009 0:00:00,Big Water,847412364,84741,P,PO BOX
1443,847412365,13010,13010,3/16/2009 0:00:00,Big Water,847412365,84741,P,PO BOX
1444,847412366,13010,13010,3/16/2009 0:00:00,Big Water,847412366,84741,P,PO BOX
1445,847412367,13010,13010,3/16/2009 0:00:00,Big Water,847412367,84741,P,PO BOX
1446,847412368,13010,13010,3/16/2009 0:00:00,Big Water,847412368,84741,P,PO BOX
1447,847412369,13010,13010,3/16/2009 0:00:00,Big Water,847412369,84741,P,PO BOX
1448,847412370,13010,13010,3/16/2009 0:00:00,Big Water,847412370,84741,P,PO BOX
1449,847412371,13010,13010,3/16/2009 0:00:00,Big Water,847412371,84741,P,PO BOX
1450,847412372,13010,13010,3/16/2009 0:00:00,Big Water,847412372,84741,P,PO BOX
1451,847412373,13010,13010,3/16/2009 0:00:00,Big Water,847412373,84741,P,PO BOX
1452,847412374,13010,13010,3/16/2009 0:00:00,Big Water,847412374,84741,P,PO BOX
1453,847412375,13010,13010,3/16/2009 0:00:00,Big Water,847412375,84741,P,PO BOX
1454,847412376,13010,13010,3/16/2009 0:00:00,Big Water,847412376,84741,P,PO BOX
1455,847412377,13010,13010,3/16/2009 0:00:00,Big Water,847412377,84741,P,PO BOX
1456,847412378,13010,13010,3/16/2009 0:00:00,Big Water,847412378,84741,P,PO BOX
1457,847412379,13010,13010,3/16/2009 0:00:00,Big Water,847412379,84741,P,PO BOX
1458,847412380,13010,13010,3/16/2009 0:00:00,Big Water,847412380,84741,P,PO BOX
1459,847412381,13010,13010,3/16/2009 0:00:00,Big Water,847412381,84741,P,PO BOX
1460,847412382,13010,13010,3/16/2009 0:00:00,Big Water,847412382,84741,P,PO BOX
1461,847412383,13010,13010,3/16/2009 0:00:00,Big Water,847412383,84741,P,PO BOX
1462,847412384,13010,13010,3/16/2009 0:00:00,Big Water,847412384,84741,P,PO BOX
1463,847412385,13010,13010,3/16/2009 0:00:00,Big Water,847412385,84741,P,PO BOX
1464,847412386,13010,13010,3/16/2009 0:00:00,Big Water,847412386,84741,P,PO BOX
1465,847412387,13010,13010,3/16/2009 0:00:00,Big Water,847412387,84741,P,PO BOX
1466,847412388,13010,13010,3/16/2009 0:00:00,Big Water,847412388,84741,P,PO BOX
1467,847412389,13010,13010,3/16/2009 0:00:00,Big Water,847412389,84741,P,PO BOX
1468,847412390,13010,13010,3/16/2009 0:00:00,Big Water,847412390,84741,P,PO BOX
1469,847412391,13010,13010,3/16/2009 0:00:00,Big Water,847412391,84741,P,PO BOX
1470,847412392,13010,13010,3/16/2009 0:00:00,Big Water,847412392,84741,P,PO BOX
1471,847412393,13010,13010,3/16/2009 0:00:00,Big Water,847412393,84741,P,PO BOX
1472,847412394,13010,13010,3/16/2009 0:00:00,Big Water,847412394,84741,P,PO BOX
1473,847412395,13010,13010,3/16/2009 0:00:00,Big Water,847412395,84741,P,PO BOX
1474,847412396,13010,13010,3/16/2009 0:00:00,Big Water,847412396,84741,P,PO BOX
1482,847640002,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640002,84764,P,PO BOX
1483,847640003,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640003,84764,P,PO BOX
1484,847640004,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640004,84764,P,PO BOX
1485,847640005,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640005,84764,P,PO BOX
1486,847640006,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640006,84764,P,PO BOX
1487,847640007,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640007,84764,P,PO BOX
1488,847640008,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640008,84764,P,PO BOX
1489,847640009,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640009,84764,P,PO BOX
1490,847640010,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640010,84764,P,PO BOX
1491,847640011,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640011,84764,P,PO BOX
1492,847640012,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640012,84764,P,PO BOX
1493,847640013,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640013,84764,P,PO BOX
1494,847640014,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640014,84764,P,PO BOX
1495,847640015,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640015,84764,P,PO BOX
1496,847640016,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640016,84764,P,PO BOX
1497,847640017,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640017,84764,P,PO BOX
1498,847640018,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640018,84764,P,PO BOX
1499,847640019,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640019,84764,P,PO BOX
1500,847640020,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640020,84764,P,PO BOX
1501,847640021,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640021,84764,P,PO BOX
1502,847640025,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640025,84764,P,PO BOX
1503,847640026,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640026,84764,P,PO BOX
1504,847640027,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640027,84764,P,PO BOX
1505,847640028,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640028,84764,P,PO BOX
1506,847640029,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640029,84764,P,PO BOX
1507,847640030,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640030,84764,P,PO BOX
1508,847640031,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640031,84764,P,PO BOX
1509,847640032,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640032,84764,P,PO BOX
1510,847640033,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640033,84764,P,PO BOX
1511,847640034,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640034,84764,P,PO BOX
1512,847640035,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640035,84764,P,PO BOX
1513,847640036,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640036,84764,P,PO BOX
1514,847640037,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640037,84764,P,PO BOX
1515,847640038,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640038,84764,P,PO BOX
1516,847640039,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640039,84764,P,PO BOX
1517,847640040,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640040,84764,P,PO BOX
1518,847640041,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640041,84764,P,PO BOX
1519,847640042,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640042,84764,P,PO BOX
1520,847640043,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640043,84764,P,PO BOX
1521,847640044,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640044,84764,P,PO BOX
1522,847640045,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640045,84764,P,PO BOX
1523,847640046,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640046,84764,P,PO BOX
1524,847640047,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640047,84764,P,PO BOX
1525,847640048,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640048,84764,P,PO BOX
1526,847640049,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640049,84764,P,PO BOX
1527,847640050,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640050,84764,P,PO BOX
1528,847640051,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640051,84764,P,PO BOX
1529,847640052,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640052,84764,P,PO BOX
1530,847640053,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640053,84764,P,PO BOX
1531,847640054,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640054,84764,P,PO BOX
1532,847640055,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640055,84764,P,PO BOX
1533,847640056,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640056,84764,P,PO BOX
1534,847640057,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640057,84764,P,PO BOX
1535,847640058,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640058,84764,P,PO BOX
1536,847640059,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640059,84764,P,PO BOX
1537,847640060,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640060,84764,P,PO BOX
1538,847640061,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640061,84764,P,PO BOX
1539,847640062,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640062,84764,P,PO BOX
1540,847640063,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640063,84764,P,PO BOX
1541,847640064,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640064,84764,P,PO BOX
1542,847640065,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640065,84764,P,PO BOX
1544,847640067,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640067,84764,P,PO BOX
1545,847640068,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640068,84764,P,PO BOX
1546,847640069,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640069,84764,P,PO BOX
1547,847640070,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640070,84764,P,PO BOX
1548,847640071,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640071,84764,P,PO BOX
1549,847640072,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640072,84764,P,PO BOX
1550,847640073,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640073,84764,P,PO BOX
1551,847640074,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640074,84764,P,PO BOX
1552,847640075,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640075,84764,P,PO BOX
1553,847640076,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640076,84764,P,PO BOX
1554,847640077,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640077,84764,P,PO BOX
1555,847640078,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640078,84764,P,PO BOX
1556,847640079,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640079,84764,P,PO BOX
1557,847640080,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640080,84764,P,PO BOX
1558,847640081,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640081,84764,P,PO BOX
1559,847640082,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640082,84764,P,PO BOX
1560,847640083,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640083,84764,P,PO BOX
1561,847640084,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640084,84764,P,PO BOX
1562,847640085,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640085,84764,P,PO BOX
1563,847640086,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640086,84764,P,PO BOX
1564,847640087,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640087,84764,P,PO BOX
1565,847640088,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640088,84764,P,PO BOX
1566,847640089,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640089,84764,P,PO BOX
1567,847640090,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640090,84764,P,PO BOX
1568,847640100,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640100,84764,P,PO BOX
1569,847640101,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640101,84764,P,PO BOX
1570,847640102,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640102,84764,P,PO BOX
1571,847640103,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640103,84764,P,PO BOX
1572,847640104,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640104,84764,P,PO BOX
1573,847640105,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640105,84764,P,PO BOX
1574,847640106,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640106,84764,P,PO BOX
1575,847640107,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640107,84764,P,PO BOX
1576,847640108,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640108,84764,P,PO BOX
1577,847640109,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640109,84764,P,PO BOX
1578,847640110,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640110,84764,P,PO BOX
1579,847640111,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640111,84764,P,PO BOX
1580,847640112,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640112,84764,P,PO BOX
1581,847640113,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640113,84764,P,PO BOX
1582,847640114,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640114,84764,P,PO BOX
1583,847640115,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640115,84764,P,PO BOX
1584,847640116,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640116,84764,P,PO BOX
1585,847640117,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640117,84764,P,PO BOX
1586,847640118,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640118,84764,P,PO BOX
1587,847640119,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640119,84764,P,PO BOX
1588,847640120,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640120,84764,P,PO BOX
1589,847640121,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640121,84764,P,PO BOX
1590,847640122,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640122,84764,P,PO BOX
1591,847640123,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640123,84764,P,PO BOX
1592,847640124,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640124,84764,P,PO BOX
1593,847640201,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640201,84764,P,PO BOX
1594,847640202,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640202,84764,P,PO BOX
1595,847640203,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640203,84764,P,PO BOX
1596,847640204,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640204,84764,P,PO BOX
1597,847640205,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640205,84764,P,PO BOX
1598,847640206,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640206,84764,P,PO BOX
1599,847640207,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640207,84764,P,PO BOX
1600,847640208,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640208,84764,P,PO BOX
1601,847640209,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640209,84764,P,PO BOX
1602,847640210,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640210,84764,P,PO BOX
1603,847640211,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640211,84764,P,PO BOX
1604,847640212,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640212,84764,P,PO BOX
1605,847640213,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640213,84764,P,PO BOX
1606,847640214,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640214,84764,P,PO BOX
1607,847640215,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640215,84764,P,PO BOX
1608,847640216,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640216,84764,P,PO BOX
1609,847640217,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640217,84764,P,PO BOX
1610,847640218,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640218,84764,P,PO BOX
1611,847640219,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640219,84764,P,PO BOX
1612,847640220,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640220,84764,P,PO BOX
1613,847640221,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640221,84764,P,PO BOX
1614,847640222,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640222,84764,P,PO BOX
1615,847640223,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640223,84764,P,PO BOX
1616,847640224,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640224,84764,P,PO BOX
1617,847640225,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640225,84764,P,PO BOX
1618,847640226,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640226,84764,P,PO BOX
1619,847640227,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640227,84764,P,PO BOX
1620,847640228,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640228,84764,P,PO BOX
1621,847640229,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640229,84764,P,PO BOX
1622,847640230,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640230,84764,P,PO BOX
1623,847640231,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640231,84764,P,PO BOX
1624,847640232,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640231,84764,P,PO BOX
1625,847640233,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640233,84764,P,PO BOX
1626,847640234,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640234,84764,P,PO BOX
1627,847640235,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640235,84764,P,PO BOX
1628,847640236,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640236,84764,P,PO BOX
1629,847640237,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640237,84764,P,PO BOX
1630,847640238,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640238,84764,P,PO BOX
1631,847640239,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640239,84764,P,PO BOX
1632,847640240,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640240,84764,P,PO BOX
1633,847640241,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640241,84764,P,PO BOX
1634,847640242,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640242,84764,P,PO BOX
1635,847640243,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640243,84764,P,PO BOX
1636,847640244,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640244,84764,P,PO BOX
1637,847640245,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640245,84764,P,PO BOX
1638,847640246,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640246,84764,P,PO BOX
1639,847640247,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640247,84764,P,PO BOX
1640,847640248,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640248,84764,P,PO BOX
1641,847640249,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640249,84764,P,PO BOX
1642,847640250,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640250,84764,P,PO BOX
1643,847640251,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640251,84764,P,PO BOX
1644,847640252,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640252,84764,P,PO BOX
1645,847640253,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640253,84764,P,PO BOX
1646,847640254,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640254,84764,P,PO BOX
1647,847640255,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640255,84764,P,PO BOX
1648,847640256,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640256,84764,P,PO BOX
1649,847640257,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640257,84764,P,PO BOX
1650,847640258,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640258,84764,P,PO BOX
1651,847640259,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640259,84764,P,PO BOX
1652,847640260,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640260,84764,P,PO BOX
1653,847640261,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640261,84764,P,PO BOX
1654,847640262,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640262,84764,P,PO BOX
1655,847640263,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640263,84764,P,PO BOX
1656,847640264,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640264,84764,P,PO BOX
1657,847640265,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640265,84764,P,PO BOX
1658,847640266,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640266,84764,P,PO BOX
1659,847640267,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640267,84764,P,PO BOX
1660,847640268,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640268,84764,P,PO BOX
1661,847640269,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640269,84764,P,PO BOX
1662,847640270,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640270,84764,P,PO BOX
1663,847640271,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640271,84764,P,PO BOX
1664,847640272,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640272,84764,P,PO BOX
1665,847640273,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640273,84764,P,PO BOX
1666,847640274,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640274,84764,P,PO BOX
1667,847640275,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640275,84764,P,PO BOX
1668,847640276,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640276,84764,P,PO BOX
1669,847640277,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640277,84764,P,PO BOX
1670,847640278,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640278,84764,P,PO BOX
1671,847640279,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640279,84764,P,PO BOX
1672,847640280,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640280,84764,P,PO BOX
1673,847640281,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640281,84764,P,PO BOX
1674,847640282,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640282,84764,P,PO BOX
1675,847640283,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640283,84764,P,PO BOX
1676,847640284,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640284,84764,P,PO BOX
1677,847640285,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640285,84764,P,PO BOX
1678,847640286,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640286,84764,P,PO BOX
1679,847640287,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640287,84764,P,PO BOX
